idx	gene_symbol
9584	SLC38A4
9585	SLC38A5
9586	SLC38A6
9587	SLC38A7
9588	SLC38A9
9589	SLC39A1
9590	SLC39A11
9591	SLC39A13
9592	SLC39A14
9593	SLC39A3
9594	SLC39A4
9595	SLC39A6
9596	SLC39A7
9597	SLC39A8
9598	SLC39A9
9599	SLC3A2
9600	SLC40A1
9601	SLC41A1
9602	SLC41A3
9603	SLC43A1
9604	SLC43A2
9605	SLC43A3
9606	SLC44A1
9607	SLC44A2
9608	SLC44A3
9609	SLC44A4
9610	SLC45A3
9611	SLC45A4
9612	SLC46A1
9613	SLC46A2
9614	SLC46A3
9615	SLC47A1
9616	SLC48A1
9617	SLC4A1
9618	SLC4A1AP
9619	SLC4A2
9620	SLC4A3
9621	SLC4A4
9622	SLC4A5
9623	SLC4A7
9624	SLC4A8
9625	SLC50A1
9626	SLC52A2
9627	SLC5A1
9628	SLC5A10
9629	SLC5A2
9630	SLC5A6
9631	SLC5A8
9632	SLC6A1
9633	SLC6A12
9634	SLC6A13
9635	SLC6A16
9636	SLC6A20
9637	SLC6A4
9638	SLC6A6
9639	SLC6A7
9640	SLC6A8
9641	SLC6A9
9642	SLC7A1
9643	SLC7A11
9644	SLC7A3
9645	SLC7A5
9646	SLC7A6
9647	SLC7A6OS
9648	SLC7A7
9649	SLC7A8
9650	SLC7A9
9651	SLC8A1
9652	SLC8A2
9653	SLC8A3
9654	SLC8B1
9655	SLC9A1
9656	SLC9A2
9657	SLC9A3
9658	SLC9A3R1
9659	SLC9A6
9660	SLC9A7
9661	SLC9A8
9662	SLC9A9
9663	SLC9B2
9664	SLCO1B1
9665	SLCO2B1
9666	SLCO3A1
9667	SLCO4A1
9668	SLCO4C1
9669	SLF2
9670	SLFN11
9671	SLFN12
9672	SLFN13
9673	SLFN5
9674	SLIRP
9675	SLIT1
9676	SLIT2
9677	SLIT3
9678	SLITRK1
9679	SLITRK4
9680	SLITRK5
9681	SLK
9682	SLMAP
9683	SLPI
9684	SLTM
9685	SLU7
9686	SLX4
9687	SMAD1
9688	SMAD2
9689	SMAD3
9690	SMAD4
9691	SMAD5
9692	SMAD6
9693	SMAD7
9694	SMAGP
9695	SMAP1
9696	SMAP2
9697	SMARCA1
9698	SMARCA2
9699	SMARCA4
9700	SMARCA5
9701	SMARCAD1
9702	SMARCAL1
9703	SMARCB1
9704	SMARCC1
9705	SMARCC2
9706	SMARCD1
9707	SMARCD2
9708	SMARCD3
9709	SMARCE1
9710	SMC1A
9711	SMC2
9712	SMC3
9713	SMC4
9714	SMC5
9715	SMC6
9716	SMCHD1
9717	SMCO4
9718	SMDT1
9719	SMG5
9720	SMG6
9721	SMG7
9722	SMG8
9723	SMG9
9724	SMIM1
9725	SMIM12
9726	SMIM14
9727	SMIM15
9728	SMIM19
9729	SMIM3
9730	SMIM5
9731	SMIM7
9732	SMIM8
9733	SMNDC1
9734	SMO
9735	SMOX
9736	SMPD1
9737	SMPD2
9738	SMPD3
9739	SMPDL3A
9740	SMPDL3B
9741	SMPX
9742	SMS
9743	SMTN
9744	SMTNL1
9745	SMU1
9746	SMUG1
9747	SMURF1
9748	SMURF2
9749	SMYD2
9750	SMYD3
9751	SMYD4
9752	SMYD5
9753	SNAI1
9754	SNAI2
9755	SNAP23
9756	SNAP25
9757	SNAP29
9758	SNAP47
9759	SNAP91
9760	SNAPC1
9761	SNAPC2
9762	SNAPC3
9763	SNAPC4
9764	SNAPC5
9765	SNAPIN
9766	SNCA
9767	SNCAIP
9768	SNCG
9769	SND1
9770	SND1-IT1
9771	SNED1
9772	SNF8
9773	SNIP1
9774	SNN
9775	SNPH
9776	SNRK
9777	SNRNP200
9778	SNRNP25
9779	SNRNP27
9780	SNRNP35
9781	SNRNP40
9782	SNRNP48
9783	SNRNP70
9784	SNRPA
9785	SNRPA1
9786	SNRPB
9787	SNRPB2
9788	SNRPC
9789	SNRPD1
9790	SNRPD2
9791	SNRPD3
9792	SNRPE
9793	SNRPF
9794	SNRPN
9795	SNTA1
9796	SNTB1
9797	SNTB2
9798	SNU13
9799	SNUPN
9800	SNW1
9801	SNX1
9802	SNX10
9803	SNX11
9804	SNX12
9805	SNX13
9806	SNX14
9807	SNX15
9808	SNX16
9809	SNX17
9810	SNX19
9811	SNX2
9812	SNX20
9813	SNX21
9814	SNX22
9815	SNX24
9816	SNX25
9817	SNX27
9818	SNX29
9819	SNX3
9820	SNX30
9821	SNX33
9822	SNX4
9823	SNX5
9824	SNX6
9825	SNX7
9826	SNX8
9827	SOAT1
9828	SOBP
9829	SOCS1
9830	SOCS2
9831	SOCS3
9832	SOCS4
9833	SOCS5
9834	SOCS6
9835	SOD1
9836	SOD2
9837	SOD3
9838	SOGA1
9839	SOHLH2
9840	SON
9841	SORBS1
9842	SORBS2
9843	SORBS3
9844	SORCS1
9845	SORCS3
9846	SORD
9847	SORL1
9848	SORT1
9849	SOS1
9850	SOS2
9851	SOSTDC1
9852	SOX12
9853	SOX13
9854	SOX15
9855	SOX18
9856	SOX2
9857	SOX21
9858	SOX30
9859	SOX4
9860	SOX5
9861	SOX7
9862	SOX8
9863	SOX9
9864	SP1
9865	SP100
9866	SP110
9867	SP140
9868	SP140L
9869	SP2
9870	SP3
9871	SP4
9872	SP5
9873	SP6
9874	SP8
9875	SPA17
9876	SPACA1
9877	SPACA3
9878	SPACA4
9879	SPACA9
9880	SPAG1
9881	SPAG16
9882	SPAG4
9883	SPAG7
9884	SPAG9
9885	SPAM1
9886	SPANXB1
9887	SPARC
9888	SPARCL1
9889	SPAST
9890	SPATA13
9891	SPATA2
9892	SPATA20
9893	SPATA2L
9894	SPATA3
9895	SPATA31E1
9896	SPATA4
9897	SPATA5
9898	SPATA5L1
9899	SPATA6
9900	SPATA7
9901	SPATA8
9902	SPATA9
9903	SPATC1
9904	SPATC1L
9905	SPATS2
9906	SPATS2L
9907	SPC24
9908	SPC25
9909	SPCS1
9910	SPCS3
9911	SPDEF
9912	SPDL1
9913	SPDYA
9914	SPECC1L
9915	SPEF2
9916	SPEN
9917	SPG11
9918	SPG21
9919	SPG7
9920	SPHK1
9921	SPHK2
9922	SPI1
9923	SPIB
9924	SPICE1
9925	SPIDR
9926	SPIN1
9927	SPIN3
9928	SPINT1
9929	SPINT2
9930	SPIRE1
9931	SPN
9932	SPNS1
9933	SPNS3
9934	SPO11
9935	SPOCD1
9936	SPOCK1
9937	SPOCK2
9938	SPOCK3
9939	SPON1
9940	SPOP
9941	SPOPL
9942	SPP1
9943	SPPL2A
9944	SPPL2B
9945	SPPL3
9946	SPR
9947	SPRED1
9948	SPRED2
9949	SPRN
9950	SPRR1A
9951	SPRR1B
9952	SPRTN
9953	SPRY1
9954	SPRY2
9955	SPRY4
9956	SPRYD3
9957	SPRYD4
9958	SPRYD7
9959	SPSB1
9960	SPSB2
9961	SPSB3
9962	SPTA1
9963	SPTAN1
9964	SPTB
9965	SPTBN1
9966	SPTBN2
9967	SPTBN4
9968	SPTBN5
9969	SPTLC1
9970	SPTLC2
9971	SPTLC3
9972	SPTSSA
9973	SPTY2D1
9974	SPX
9975	SQLE
9976	SQSTM1
9977	SRA1
9978	SRBD1
9979	SRC
9980	SRCAP
9981	SRCIN1
9982	SRD5A1
9983	SRD5A3
9984	SRD5A3-AS1
9985	SREBF1
9986	SREBF2
9987	SREK1
9988	SREK1IP1
9989	SRF
9990	SRFBP1
9991	SRGAP2
9992	SRGAP3
9993	SRGN
9994	SRI
9995	SRM
9996	SRP14
9997	SRP19
9998	SRP54
9999	SRP68
10000	SRP72
10001	SRP9
10002	SRPK1
10003	SRPK2
10004	SRPK3
10005	SRPRA
10006	SRPRB
10007	SRPX
10008	SRPX2
10009	SRR
10010	SRRD
10011	SRRM1
10012	SRRM2
10013	SRRT
10014	SRSF1
10015	SRSF10
10016	SRSF11
10017	SRSF3
10018	SRSF4
10019	SRSF5
10020	SRSF6
10021	SRSF7
10022	SRXN1
10023	SS18
10024	SS18L1
10025	SS18L2
10026	SSB
10027	SSBP1
10028	SSBP2
10029	SSBP3
10030	SSBP4
10031	SSH1
10032	SSH2
10033	SSH3
10034	SSNA1
10035	SSPN
10036	SSR1
10037	SSR2
10038	SSR3
10039	SSR4
10040	SSR4P1
10041	SSRP1
10042	SSTR2
10043	SSU72
10044	SSX2IP
10045	SSX3
10046	ST13
10047	ST14
10048	ST20
10049	ST3GAL1
10050	ST3GAL2
10051	ST3GAL3
10052	ST3GAL4
10053	ST3GAL5
10054	ST3GAL6
10055	ST6GAL1
10056	ST6GALNAC2
10057	ST6GALNAC3
10058	ST6GALNAC4
10059	ST6GALNAC6
10060	ST7L
10061	ST8SIA1
10062	ST8SIA3
10063	ST8SIA4
10064	ST8SIA5
10065	STAB1
10066	STAC
10067	STAC3
10068	STAG1
10069	STAG2
10070	STAG3L4
10071	STAM
10072	STAM2
10073	STAMBP
10074	STAMBPL1
10075	STAP1
10076	STAP2
10077	STAR
10078	STARD10
10079	STARD13
10080	STARD3
10081	STARD3NL
10082	STARD5
10083	STARD7
10084	STARD8
10085	STAT1
10086	STAT2
10087	STAT3
10088	STAT4
10089	STAT5A
10090	STAT5B
10091	STAT6
10092	STATH
10093	STAU1
10094	STAU2
10095	STC1
10096	STC2
10097	STEAP1
10098	STEAP3
10099	STEAP4
10100	STH
10101	STIL
10102	STIM1
10103	STIM2
10104	STIP1
10105	STK10
10106	STK11
10107	STK11IP
10108	STK16
10109	STK17A
10110	STK17B
10111	STK19
10112	STK24
10113	STK25
10114	STK26
10115	STK3
10116	STK32B
10117	STK33
10118	STK35
10119	STK36
10120	STK38
10121	STK38L
10122	STK39
10123	STK4
10124	STK40
10125	STMN1
10126	STMN2
10127	STMN3
10128	STOM
10129	STOML1
10130	STOML2
10131	STON1
10132	STOX1
10133	STRADA
10134	STRADB
10135	STRAP
10136	STRBP
10137	STRIP1
10138	STRIP2
10139	STRN
10140	STRN3
10141	STRN4
10142	STS
10143	STT3A
10144	STT3B
10145	STUB1
10146	STUM
10147	STX10
10148	STX11
10149	STX12
10150	STX16
10151	STX17
10152	STX18
10153	STX1A
10154	STX2
10155	STX3
10156	STX4
10157	STX5
10158	STX6
10159	STX7
10160	STX8
10161	STXBP1
10162	STXBP2
10163	STXBP3
10164	STXBP4
10165	STXBP5
10166	STXBP6
10167	STYX
10168	STYXL1
10169	SUB1
10170	SUCLA2
10171	SUCLG1
10172	SUCLG2
10173	SUCNR1
10174	SUCO
10175	SUDS3
10176	SUGCT
10177	SUGP1
10178	SUGP2
10179	SUGT1
10180	SULF1
10181	SULF2
10182	SULT1A1
10183	SULT1A2
10184	SULT1B1
10185	SULT2B1
10186	SUMF1
10187	SUMF2
10188	SUMO1
10189	SUMO3
10190	SUMO4
10191	SUN1
10192	SUN2
10193	SUN3
10194	SUN5
10195	SUOX
10196	SUPT16H
10197	SUPT20H
10198	SUPT3H
10199	SUPT4H1
10200	SUPT5H
10201	SUPT6H
10202	SUPT7L
10203	SUPV3L1
10204	SURF6
10205	SUSD1
10206	SUSD2
10207	SUSD3
10208	SUSD4
10209	SUSD5
10210	SUSD6
10211	SUV39H1
10212	SUV39H2
10213	SUZ12
10214	SV2A
10215	SV2B
10216	SVEP1
10217	SVIL
10218	SWAP70
10219	SWI5
10220	SWSAP1
10221	SWT1
10222	SYAP1
10223	SYBU
10224	SYCE1
10225	SYCP2
10226	SYCP3
10227	SYDE1
10228	SYF2
10229	SYK
10230	SYMPK
10231	SYN1
10232	SYN2
10233	SYNC
10234	SYNCRIP
10235	SYNDIG1
10236	SYNE1
10237	SYNE2
10238	SYNE3
10239	SYNGR1
10240	SYNGR2
10241	SYNGR3
10242	SYNJ1
10243	SYNJ2
10244	SYNM
10245	SYNPO
10246	SYNRG
10247	SYP
10248	SYPL1
10249	SYS1
10250	SYT1
10251	SYT11
10252	SYT13
10253	SYT17
10254	SYT2
10255	SYT3
10256	SYT7
10257	SYTL1
10258	SYTL2
10259	SYTL4
10260	SYTL5
10261	SZRD1
10262	SZT2
10263	TAAR8
10264	TAB1
10265	TAB2
10266	TAB3
10267	TAC3
10268	TACC1
10269	TACC2
10270	TACC3
10271	TACO1
10272	TACR1
10273	TACR2
10274	TACR3
10275	TACSTD2
10276	TADA1
10277	TADA2A
10278	TADA3
10279	TAF1
10280	TAF10
10281	TAF11
10282	TAF12
10283	TAF13
10284	TAF15
10285	TAF1A
10286	TAF1B
10287	TAF1C
10288	TAF1D
10289	TAF1L
10290	TAF2
10291	TAF4
10292	TAF4B
10293	TAF5
10294	TAF5L
10295	TAF6
10296	TAF6L
10297	TAF7
10298	TAF8
10299	TAF9B
10300	TAGAP
10301	TAGLN
10302	TAGLN2
10303	TAGLN3
10304	TAL1
10305	TALDO1
10306	TAMM41
10307	TANC1
10308	TANC2
10309	TANGO2
10310	TANK
10311	TAOK1
10312	TAOK2
10313	TAOK3
10314	TAP1
10315	TAP2
10316	TAPBP
10317	TAPBPL
10318	TAPT1
10319	TAPT1-AS1
10320	TARBP1
10321	TARBP2
10322	TARDBP
10323	TAS1R2
10324	TAS2R10
10325	TAS2R38
10326	TAS2R41
10327	TASP1
10328	TATDN1
10329	TATDN2
10330	TAX1BP1
10331	TBC1D1
10332	TBC1D10A
10333	TBC1D10B
10334	TBC1D12
10335	TBC1D13
10336	TBC1D14
10337	TBC1D15
10338	TBC1D16
10339	TBC1D17
10340	TBC1D19
10341	TBC1D2
10342	TBC1D20
10343	TBC1D22A
10344	TBC1D22B
10345	TBC1D23
10346	TBC1D24
10347	TBC1D2B
10348	TBC1D31
10349	TBC1D32
10350	TBC1D4
10351	TBC1D5
10352	TBC1D7
10353	TBC1D8
10354	TBC1D8B
10355	TBC1D9
10356	TBC1D9B
10357	TBCA
10358	TBCB
10359	TBCC
10360	TBCCD1
10361	TBCD
10362	TBCE
10363	TBCEL
10364	TBCK
10365	TBK1
10366	TBKBP1
10367	TBL1X
10368	TBL1XR1
10369	TBL2
10370	TBL3
10371	TBP
10372	TBPL1
10373	TBRG4
10374	TBX10
10375	TBX19
10376	TBX2
10377	TBX21
10378	TBX22
10379	TBX3
10380	TBX6
10381	TBXA2R
10382	TBXAS1
10383	TC2N
10384	TCAF1
10385	TCAIM
10386	TCEA2
10387	TCEA3
10388	TCEAL1
10389	TCEAL2
10390	TCEAL3
10391	TCEAL4
10392	TCEAL8
10393	TCEAL9
10394	TCEANC2
10395	TCERG1
10396	TCF12
10397	TCF15
10398	TCF20
10399	TCF25
10400	TCF3
10401	TCF4
10402	TCF7
10403	TCF7L1
10404	TCF7L2
10405	TCFL5
10406	TCHH
10407	TCHP
10408	TCIRG1
10409	TCL1A
10410	TCL1B
10411	TCN1
10412	TCN2
10413	TCOF1
10414	TCP10L
10415	TCP11L1
10416	TCP11L2
10417	TCTA
10418	TCTN1
10419	TCTN3
10420	TDG
10421	TDP1
10422	TDP2
10423	TDRD1
10424	TDRD3
10425	TDRD6
10426	TDRD7
10427	TDRD9
10428	TDRKH
10429	TEAD1
10430	TEAD2
10431	TEAD3
10432	TEAD4
10433	TEC
10434	TECPR1
10435	TECPR2
10436	TECR
10437	TEDDM1
10438	TEF
10439	TEFM
10440	TEK
10441	TEKT1
10442	TEKT2
10443	TELO2
10444	TENM3
10445	TENM4
10446	TEP1
10447	TERF1
10448	TERF2
10449	TERF2IP
10450	TES
10451	TESC
10452	TESK1
10453	TESK2
10454	TESPA1
10455	TEX10
10456	TEX13A
10457	TEX14
10458	TEX2
10459	TEX26
10460	TEX261
10461	TEX264
10462	TEX30
10463	TEX33
10464	TF
10465	TFAM
10466	TFAP2A
10467	TFAP2C
10468	TFAP4
10469	TFB1M
10470	TFB2M
10471	TFCP2
10472	TFCP2L1
10473	TFDP1
10474	TFDP2
10475	TFE3
10476	TFEB
10477	TFEC
10478	TFF3
10479	TFG
10480	TFIP11
10481	TFPI
10482	TFPT
10483	TFR2
10484	TFRC
10485	TG
10486	TGDS
10487	TGFA
10488	TGFB1
10489	TGFB1I1
10490	TGFB2
10491	TGFB3
10492	TGFBI
10493	TGFBR1
10494	TGFBR2
10495	TGFBR3
10496	TGFBRAP1
10497	TGIF1
10498	TGIF2
10499	TGM2
10500	TGM3
10501	TGOLN2
10502	TGS1
10503	THADA
10504	THAP1
10505	THAP10
10506	THAP11
10507	THAP12
10508	THAP2
10509	THAP3
10510	THAP4
10511	THAP5
10512	THAP6
10513	THAP7
10514	THBD
10515	THBS1
10516	THBS2
10517	THBS3
10518	THBS4
10519	THEG
10520	THEM4
10521	THEM6
10522	THEMIS2
10523	THG1L
10524	THNSL1
10525	THNSL2
10526	THOC1
10527	THOC2
10528	THOC5
10529	THOC6
10530	THOC7
10531	THOP1
10532	THRA
10533	THRAP3
10534	THSD4
10535	THSD7A
10536	THTPA
10537	THUMPD1
10538	THUMPD2
10539	THUMPD3
10540	THY1
10541	THYN1
10542	TIA1
10543	TIAL1
10544	TIAM1
10545	TIAM2
10546	TICAM1
10547	TIE1
10548	TIFA
10549	TIGD2
10550	TIGD5
10551	TIGD6
10552	TIGD7
10553	TIGIT
10554	TIMD4
10555	TIMELESS
10556	TIMM10
10557	TIMM10B
10558	TIMM13
10559	TIMM17A
10560	TIMM17B
10561	TIMM21
10562	TIMM22
10563	TIMM23B
10564	TIMM44
10565	TIMM50
10566	TIMM8A
10567	TIMM8B
10568	TIMM9
10569	TIMMDC1
10570	TIMP1
10571	TIMP2
10572	TIMP3
10573	TIMP4
10574	TINAGL1
10575	TINCR
10576	TINF2
10577	TIPARP
10578	TIPIN
10579	TIPRL
10580	TIRAP
10581	TJAP1
10582	TJP1
10583	TJP2
10584	TJP3
10585	TK1
10586	TK2
10587	TKFC
10588	TKT
10589	TKTL1
10590	TLE1
10591	TLE2
10592	TLE3
10593	TLE4
10594	TLK1
10595	TLK2
10596	TLL2
10597	TLN1
10598	TLN2
10599	TLR1
10600	TLR10
10601	TLR2
10602	TLR3
10603	TLR4
10604	TLR5
10605	TLR6
10606	TLR7
10607	TLR8
10608	TLR9
10609	TM2D1
10610	TM2D2
10611	TM2D3
10612	TM4SF1
10613	TM6SF1
10614	TM7SF2
10615	TM7SF3
10616	TM9SF1
10617	TM9SF2
10618	TM9SF3
10619	TM9SF4
10620	TMA16
10621	TMBIM4
10622	TMBIM6
10623	TMC4
10624	TMC6
10625	TMC7
10626	TMC8
10627	TMCC1
10628	TMCC2
10629	TMCC3
10630	TMCO1
10631	TMCO3
10632	TMCO4
10633	TMCO6
10634	TMED1
10635	TMED10
10636	TMED2
10637	TMED3
10638	TMED4
10639	TMED5
10640	TMED9
10641	TMEM100
10642	TMEM101
10643	TMEM102
10644	TMEM104
10645	TMEM105
10646	TMEM106B
10647	TMEM106C
10648	TMEM107
10649	TMEM108
10650	TMEM109
10651	TMEM11
10652	TMEM115
10653	TMEM116
10654	TMEM120A
10655	TMEM120B
10656	TMEM123
10657	TMEM126A
10658	TMEM126B
10659	TMEM127
10660	TMEM128
10661	TMEM129
10662	TMEM131
10663	TMEM132A
10664	TMEM134
10665	TMEM135
10666	TMEM138
10667	TMEM140
10668	TMEM141
10669	TMEM143
10670	TMEM144
10671	TMEM145
10672	TMEM147
10673	TMEM14A
10674	TMEM14B
10675	TMEM14C
10676	TMEM150A
10677	TMEM150B
10678	TMEM151B
10679	TMEM154
10680	TMEM156
10681	TMEM158
10682	TMEM160
10683	TMEM161A
10684	TMEM161B
10685	TMEM165
10686	TMEM167A
10687	TMEM168
10688	TMEM169
10689	TMEM17
10690	TMEM170A
10691	TMEM175
10692	TMEM176A
10693	TMEM176B
10694	TMEM177
10695	TMEM178B
10696	TMEM18
10697	TMEM184B
10698	TMEM184C
10699	TMEM185A
10700	TMEM185B
10701	TMEM186
10702	TMEM187
10703	TMEM19
10704	TMEM191A
10705	TMEM192
10706	TMEM200A
10707	TMEM204
10708	TMEM205
10709	TMEM207
10710	TMEM208
10711	TMEM209
10712	TMEM214
10713	TMEM216
10714	TMEM217
10715	TMEM219
10716	TMEM220
10717	TMEM222
10718	TMEM223
10719	TMEM229B
10720	TMEM230
10721	TMEM234
10722	TMEM237
10723	TMEM238
10724	TMEM241
10725	TMEM242
10726	TMEM243
10727	TMEM245
10728	TMEM248
10729	TMEM25
10730	TMEM254
10731	TMEM255A
10732	TMEM255B
10733	TMEM256
10734	TMEM258
10735	TMEM259
10736	TMEM260
10737	TMEM267
10738	TMEM268
10739	TMEM30A
10740	TMEM33
10741	TMEM35A
10742	TMEM38B
10743	TMEM39A
10744	TMEM39B
10745	TMEM40
10746	TMEM41A
10747	TMEM41B
10748	TMEM42
10749	TMEM43
10750	TMEM44-AS1
10751	TMEM45A
10752	TMEM45B
10753	TMEM47
10754	TMEM50A
10755	TMEM50B
10756	TMEM51
10757	TMEM51-AS1
10758	TMEM53
10759	TMEM59
10760	TMEM59L
10761	TMEM60
10762	TMEM62
10763	TMEM63A
10764	TMEM63B
10765	TMEM63C
10766	TMEM65
10767	TMEM67
10768	TMEM68
10769	TMEM69
10770	TMEM70
10771	TMEM71
10772	TMEM74B
10773	TMEM79
10774	TMEM80
10775	TMEM86A
10776	TMEM86B
10777	TMEM87A
10778	TMEM87B
10779	TMEM8B
10780	TMEM9
10781	TMEM91
10782	TMEM97
10783	TMEM9B
10784	TMF1
10785	TMIE
10786	TMLHE
10787	TMOD1
10788	TMOD2
10789	TMOD3
10790	TMPO
10791	TMPRSS13
10792	TMPRSS15
10793	TMPRSS3
10794	TMPRSS4
10795	TMSB10
10796	TMSB4X
10797	TMSB4Y
10798	TMTC1
10799	TMTC2
10800	TMTC3
10801	TMTC4
10802	TMUB1
10803	TMUB2
10804	TMX1
10805	TMX3
10806	TMX4
10807	TNC
10808	TNF
10809	TNFAIP1
10810	TNFAIP2
10811	TNFAIP3
10812	TNFAIP6
10813	TNFAIP8
10814	TNFAIP8L1
10815	TNFAIP8L2
10816	TNFRSF10A
10817	TNFRSF10B
10818	TNFRSF10C
10819	TNFRSF10D
10820	TNFRSF11A
10821	TNFRSF11B
10822	TNFRSF12A
10823	TNFRSF13B
10824	TNFRSF13C
10825	TNFRSF17
10826	TNFRSF18
10827	TNFRSF19
10828	TNFRSF1A
10829	TNFRSF1B
10830	TNFRSF21
10831	TNFRSF25
10832	TNFRSF4
10833	TNFRSF8
10834	TNFRSF9
10835	TNFSF10
10836	TNFSF13B
10837	TNFSF14
10838	TNFSF15
10839	TNFSF4
10840	TNFSF8
10841	TNFSF9
10842	TNIK
10843	TNIP1
10844	TNIP2
10845	TNIP3
10846	TNK1
10847	TNK2
10848	TNKS
10849	TNKS1BP1
10850	TNN
10851	TNNC1
10852	TNNC2
10853	TNNI2
10854	TNNI3
10855	TNNI3K
10856	TNNT1
10857	TNNT2
10858	TNP1
10859	TNPO1
10860	TNPO2
10861	TNPO3
10862	TNRC6A
10863	TNRC6B
10864	TNRC6C
10865	TNS1
10866	TNS2
10867	TNS3
10868	TNXB
10869	TOB1
10870	TOB2
10871	TOE1
10872	TOLLIP
10873	TOM1
10874	TOM1L1
10875	TOM1L2
10876	TOMM20
10877	TOMM22
10878	TOMM34
10879	TOMM40
10880	TOMM40L
10881	TOMM70
10882	TOP1
10883	TOP1MT
10884	TOP2A
10885	TOP2B
10886	TOP3A
10887	TOP3B
10888	TOPBP1
10889	TOPORS
10890	TOR1A
10891	TOR1AIP1
10892	TOR1AIP2
10893	TOR1B
10894	TOR2A
10895	TOR3A
10896	TOR4A
10897	TOX
10898	TOX2
10899	TOX4
10900	TP53
10901	TP53AIP1
10902	TP53BP1
10903	TP53BP2
10904	TP53I11
10905	TP53I13
10906	TP53I3
10907	TP53INP1
10908	TP53INP2
10909	TP53RK
10910	TP53TG1
10911	TP63
10912	TP73-AS1
10913	TPCN1
10914	TPCN2
10915	TPD52
10916	TPD52L1
10917	TPD52L2
10918	TPD52L3
10919	TPGS1
10920	TPGS2
10921	TPH1
10922	TPI1
10923	TPK1
10924	TPM1
10925	TPM2
10926	TPM3
10927	TPMT
10928	TPO
10929	TPP1
10930	TPP2
10931	TPPP
10932	TPPP3
10933	TPR
10934	TPRA1
10935	TPRG1L
10936	TPRKB
10937	TPRN
10938	TPSAB1
10939	TPSB2
10940	TPST1
10941	TPST2
10942	TPX2
10943	TRA2A
10944	TRA2B
10945	TRABD
10946	TRADD
10947	TRAF1
10948	TRAF2
10949	TRAF3
10950	TRAF3IP1
10951	TRAF3IP2
10952	TRAF3IP3
10953	TRAF4
10954	TRAF5
10955	TRAF6
10956	TRAF7
10957	TRAFD1
10958	TRAIP
10959	TRAK1
10960	TRAK2
10961	TRAM1
10962	TRAM2
10963	TRANK1
10964	TRAP1
10965	TRAPPC1
10966	TRAPPC10
10967	TRAPPC11
10968	TRAPPC12
10969	TRAPPC13
10970	TRAPPC2
10971	TRAPPC2L
10972	TRAPPC3
10973	TRAPPC5
10974	TRAPPC6A
10975	TRAPPC6B
10976	TRAPPC8
10977	TRAPPC9
10978	TRAT1
10979	TRDMT1
10980	TRDN
10981	TREM1
10982	TREM2
10983	TREML1
10984	TREML2
10985	TREML4
10986	TRERF1
10987	TRHDE
10988	TRIAP1
10989	TRIB1
10990	TRIB2
10991	TRIB3
10992	TRIM10
10993	TRIM11
10994	TRIM13
10995	TRIM14
10996	TRIM17
10997	TRIM2
10998	TRIM21
10999	TRIM22
11000	TRIM23
11001	TRIM24
11002	TRIM25
11003	TRIM26
11004	TRIM27
11005	TRIM28
11006	TRIM29
11007	TRIM3
11008	TRIM31
11009	TRIM32
11010	TRIM33
11011	TRIM35
11012	TRIM36
11013	TRIM37
11014	TRIM38
11015	TRIM4
11016	TRIM41
11017	TRIM44
11018	TRIM45
11019	TRIM46
11020	TRIM47
11021	TRIM5
11022	TRIM52
11023	TRIM54
11024	TRIM56
11025	TRIM58
11026	TRIM61
11027	TRIM62
11028	TRIM65
11029	TRIM66
11030	TRIM68
11031	TRIM69
11032	TRIM7
11033	TRIM8
11034	TRIM9
11035	TRIML1
11036	TRIO
11037	TRIOBP
11038	TRIP10
11039	TRIP11
11040	TRIP12
11041	TRIP13
11042	TRIP4
11043	TRIP6
11044	TRIT1
11045	TRMO
11046	TRMT1
11047	TRMT10A
11048	TRMT10B
11049	TRMT10C
11050	TRMT11
11051	TRMT112
11052	TRMT12
11053	TRMT13
11054	TRMT1L
11055	TRMT2A
11056	TRMT2B
11057	TRMT44
11058	TRMT5
11059	TRMT6
11060	TRMT61A
11061	TRMT61B
11062	TRMU
11063	TRNAU1AP
11064	TRNP1
11065	TRNT1
11066	TRO
11067	TROAP
11068	TRPA1
11069	TRPC1
11070	TRPC4
11071	TRPC4AP
11072	TRPC6
11073	TRPM2
11074	TRPM3
11075	TRPM4
11076	TRPM6
11077	TRPM7
11078	TRPS1
11079	TRPT1
11080	TRPV2
11081	TRPV4
11082	TRRAP
11083	TRUB1
11084	TRUB2
11085	TSC1
11086	TSC2
11087	TSC22D1
11088	TSC22D2
11089	TSC22D3
11090	TSC22D4
11091	TSEN15
11092	TSEN2
11093	TSEN34
11094	TSEN54
11095	TSFM
11096	TSG101
11097	TSGA10
11098	TSHZ1
11099	TSHZ2
11100	TSHZ3
11101	TSKS
11102	TSKU
11103	TSLP
11104	TSN
11105	TSNAX
11106	TSNAXIP1
11107	TSPAN1
11108	TSPAN12
11109	TSPAN13
11110	TSPAN14
11111	TSPAN15
11112	TSPAN17
11113	TSPAN18
11114	TSPAN2
11115	TSPAN3
11116	TSPAN31
11117	TSPAN32
11118	TSPAN33
11119	TSPAN4
11120	TSPAN5
11121	TSPAN6
11122	TSPAN7
11123	TSPAN8
11124	TSPAN9
11125	TSPO
11126	TSPY26P
11127	TSPYL1
11128	TSPYL2
11129	TSPYL4
11130	TSPYL5
11131	TSPYL6
11132	TSR1
11133	TSR2
11134	TSR3
11135	TSSC4
